uuid,data,metadata,embedding
"c3870a38-e484-4dc3-8be6-3d47aba361a1","Be yourself; everyone else is already taken.","{""title"":""Oscar Wilde"",""source"":""https://www.kaggle.com/datasets/abhishekvermasg1/goodreads-quotes/data"",""tags"":""attributed-no-source;be-yourself;honesty;inspirational;misattributed-oscar-wilde"",""likes"":149270,""type"":""quote""}","[0.036389206,0.005098049,-0.00843434,0.021312976,0.01323467,-0.06767116,-0.03832898,0.0060280366,-0.051170785,-0.014057234,0.01850153,-0.014106342,0.005490915,-0.01874707,0.009207794,-0.010472332,-0.008342262,-0.047119357,0.03744503,-0.0057855644,-0.007194357,0.01737204,-0.01925043,0.026150137,0.0351615,-0.016316213,0.0012560966,0.03152749,-0.046161745,0.027697047,0.017715797,-0.025167972,0.017764905,0.021595348,0.014597424,0.08093038,-0.00860008,-0.007943258,0.001620572,-0.016672248,0.004474988,0.025020648,0.019238153,0.025732717,0.025290743,0.018219156,-0.024271747,-0.009066609,0.0017464118,0.00079187035,-0.027868927,-0.009465613,-0.022994934,0.009287596,-0.03737137,-0.002417046,-0.020453582,0.02476283,-0.019741513,0.054608364,-0.01014699,0.053135116,-0.010509163,0.025830934,0.021202482,-0.02926851,0.010932722,-0.0023771457,0.015272662,0.033270832,0.013578428,0.009999665,-0.024701444,0.034793187,0.018882118,0.008753544,-0.006832184,0.0109572755,-0.03069265,-0.03621733,-0.013873078,-0.021398915,-0.01975379,-0.027574277,-0.024308579,-0.030717203,-0.06109065,-0.047954194,0.025290743,0.0014295102,0.021865444,-0.012148151,-0.07705083,-0.008925422,-0.013467935,-0.030201567,0.02568361,0.02100605,-0.023486016,-0.0016880957,0.05500123,0.00036620168,-0.019029442,0.060304917,-0.003971629,-0.008710574,-0.041619234,-0.016942343,-0.10391303,0.036634747,-0.06830956,-0.020244872,0.036757518,-0.02241791,-0.02777071,-0.014867519,0.039556686,-0.0071391105,-0.011589545,-0.0715016,-0.049083684,0.014597424,-0.018722516,-0.041373692,0.004054499,-0.0060126903,0.022773946,-0.014425545,-0.02008527,-0.016598584,-0.017482534,-0.009999665,0.013480212,0.015260385,0.02902297,-0.04179111,-0.031011853,-0.01465881,-0.049255565,-0.01611978,0.023891158,-0.039900444,-0.043411683,-0.0032595594,0.02425947,0.006396348,-0.02526619,0.062711224,-0.013246948,-0.00939809,0.0027868927,0.0002685607,-0.07164892,0.009539275,0.007998505,-0.07238554,0.025536284,0.004742014,-0.023547402,0.004889339,0.007562669,-0.0042233085,-0.035357933,0.0060740756,0.009318288,0.006709413,-0.039237484,-0.03896739,-0.025167972,0.018759347,0.03361459,0.043239806,0.022430189,-0.034302104,-0.0058408114,0.008728989,-0.01561642,-0.00805989,-0.038058884,-0.012473493,0.03808344,0.06551039,0.035431594,-0.04547423,-0.006334963,0.00505201,-0.0027608038,-0.063742496,-0.057653073,-0.053920846,-0.019778343,0.052251168,-0.023952544,0.017973615,0.04680015,-0.027083194,0.019643296,0.019950222,0.0065068416,-0.004161923,-0.025708163,-0.032264113,-0.015039398,-0.06055046,0.017728074,-0.0381571,0.018612023,0.0064945645,-0.023891158,-0.015726913,0.06452823,-0.038058884,0.0010995641,-0.020122102,0.0076854397,-0.005279136,0.010987968,0.0118043935,-0.031355612,0.07685439,-0.02271256,0.03236233,0.044934038,0.00082793424,-0.06330052,0.015714636,0.03565258,-0.046284515,-0.07371147,-0.0015361671,-0.018268265,0.03373736,-0.011558852,-0.04689837,0.002372542,-0.000065365755,0.013480212,0.02017121,0.0118043935,0.03845175,-0.026543003,-0.05637626,-0.031478383,0.0008655327,-0.0048494386,-0.01465881,-0.040686175,-0.034768634,-0.06889886,0.02806536,-0.00567814,0.03395835,-0.04250318,-0.025364406,0.020993773,0.01073015,0.04284694,-0.0064577335,0.030643541,0.01403268,-0.0649702,0.04358356,0.015076229,-0.0072311885,-0.015260385,0.014437823,0.018255988,-0.025536284,0.041398246,-0.008968392,-0.036610194,-0.012344584,-0.051514544,-0.022430189,-0.039065603,-0.023768388,0.008035336,0.027083194,0.0041404385,0.032681532,-0.030839974,-0.027549723,0.010367977,-0.031011853,-0.008415924,-0.010711735,0.018010447,-0.012633095,-0.041103598,0.004646867,-0.002037992,-0.011644791,-0.048592605,-0.014008125,0.0115281595,-0.023424631,0.014732472,-0.027574277,0.013173285,-0.034523092,0.046088085,-0.008133552,0.070372105,0.03494051,0.038476307,-0.0011049354,0.055394094,-0.028900199,0.023989376,-0.00446885,-0.009422643,0.008360677,-0.034596756,-0.03403201,-0.009950557,-0.036020894,-0.022110986,0.023314137,0.005447945,-0.0011762958,-0.011736869,-0.032755196,0.03231322,0.025953704,0.0026334294,0.011080046,-0.006795353,-0.054706577,0.038893726,-0.004293902,0.010840644,-0.025585392,-0.012743589,-0.011810532,0.018906672,-0.015469096,-0.029072078,0.04517958,-0.028679213,-0.00939195,-0.010220652,0.0026288254,0.0066296123,-0.03862363,-0.050728813,0.0074092057,0.011282618,0.009944418,-0.011386973,0.014462377,0.005417253,-0.008004643,-0.018722516,-0.034768634,0.018035,0.026911315,0.040710732,-0.026076475,0.025339851,0.042061206,-0.025855487,0.021288421,0.027328735,0.00785118,-0.029219402,0.030545324,0.0106626265,-0.041521017,-0.051072568,0.014216836,-0.0015660925,-0.0021177928,0.025978258,0.028040804,-0.0052975514,0.015211277,0.011294895,0.01031273,-0.012356861,0.016414428,-0.022147816,0.0011463704,-0.015726913,-0.047905087,-0.014425545,0.048347063,-0.00993828,-0.053380657,-0.0047573606,-0.03938481,-0.010724012,0.008489587,0.0073478203,0.041373692,-0.021521686,-0.031159177,0.0119148865,0.036561083,-0.024676891,-0.042233087,0.03869729,0.0309873,-0.003290252,0.026076475,0.016353045,0.010914306,-0.043534454,0.037174936,-0.016561754,0.02568361,0.006985647,0.022503851,0.019631019,0.043779995,0.011202817,0.04171745,0.024480456,0.058978997,-0.003741434,-0.005991205,0.012197259,-0.040391527,-0.019336369,-0.025929151,-0.012473493,-0.01874707,0.00952086,-0.055295877,-0.027279627,0.0011118412,0.015776021,-0.03570169,0.007820487,-0.013173285,-0.042036653,-0.0220496,0.025634501,0.0009990458,0.011798254,-0.026837653,-0.009545414,0.013517043,-0.027549723,-0.0054264604,-0.018943503,0.027426952,0.010496886,-0.020993773,-0.029489499,0.046333622,-0.026690328,-0.044246525,0.028752875,0.008814929,0.05161276,0.0037352955,-0.010576687,0.01874707,0.035136946,0.0048064687,-0.016254827,-0.00062613003,-0.073269494,0.019778343,0.062613,0.006427041,0.040440634,0.04667738,-0.009760262,-0.025413513,-0.0039225207,0.03123284,-0.0018492321,-0.0075319763,-0.04021965,0.01866113,-0.0111598475,0.028507333,-0.005629032,-0.0673765,0.037690572,0.03845175,-0.016009286,0.06934083,-0.004714391,-0.042822383,0.09684145,-0.041275475,-0.054706577,0.009447197,0.032288667,0.023645617,0.030201567,-0.0110677695,0.019360924,0.009127994,0.02759883,0.010926583,0.014265943,-0.004656075,0.024038482,-0.044492066,0.03356548,0.030741759,0.04154557,0.0053466596,-0.019385478,-0.030127905,-0.03349182,0.009293734,-0.018526083,-0.015419987,-0.01185964,-0.028654657,0.025438068,0.00006646877,-0.022945825,0.036168218,-0.028679213,-0.020956941,-0.01845242,0.0056566554,-0.015591866,0.0026610526,0.0025735786,0.011718454,-0.0078020715,-0.044614837,-0.048297953,-0.036511976,0.05053238,-0.008722851,-0.008342262,-0.025069756,0.02154624,-0.008673742,-0.026002813,0.013013683,0.046775598,-0.033933792,-0.04802786,-0.0005490148,-0.006396348,-0.0115465745,-0.0045455815,-0.0106626265,0.03845175,0.037887007,0.002300414,0.0037107414,-0.0005505494,-0.010484609,-0.002258979,0.00065720634,0.025045203,0.011687761,0.0030124835,0.031011853,0.018305097,0.034302104,0.0029081285,0.015677806,0.001152509,-0.037985224,0.005005971,0.00739079,-0.0063411016,0.036855735,0.0324851,-0.019618742,0.009348981,0.0055093304,-0.037641466,-0.0715016,-0.009631353,0.004392118,0.015199,0.021362085,0.008237907,-0.01323467,-0.016402151,0.024222638,-0.02902297,-0.009864617,-0.04075984,0.029882364,0.017003728,0.020637738,-0.019397754,0.029366728,-0.0051655727,0.0013205513,0.021509409,-0.0053804214,-0.016721355,0.005282205,-0.020146655,0.022638898,-0.0009683531,-0.022896716,-0.0313065,0.0014778511,0.015248109,-0.04088261,0.025008371,-0.020699123,-0.0057886336,0.0014732472,0.018697962,0.0026334294,-0.0035664858,0.01970468,0.016696801,-0.0028360009,-0.05249671,0.023571955,-0.029685931,-0.004125092,-0.0041066767,-0.024848768,-0.02396482,0.031208286,0.0027807541,0.037420478,-0.000010106994,-0.0016389875,0.04338713,-0.021349806,0.048617158,0.013504766,0.027451506,0.012927744,0.012356861,-0.022393357,0.0038887586,0.006580504,-0.020318534,0.0055338847,0.014351883,0.04184022,0.023670172,-0.009576106,0.0057640797,-0.0007266485,0.0089377,-0.031257395,0.025167972,0.00964363,-0.026616666,-0.030962745,-0.0054602223,0.0028943168,0.035726245,-0.0040145987,-0.008244046,-0.0061109066,-0.010220652,-0.006519119,0.008980669,0.019729234,0.024959262,0.02241791,-0.0021285352,-0.045597002,0.01657403,-0.019618742,0.015383156,-0.013062792,-0.026616666,0.016181165,0.0028083774,0.035971787,0.022012768,-0.038427196,0.011540436,0.0105705485,0.0069181235,-0.021349806,-0.008716713,0.00006925029,0.0041834083,-0.027697047,-0.004054499,-0.009987388,-0.022368804,-0.019274984,0.05131811,-0.00359104,0.027426952,-0.039605796,-0.014057234,0.046284515,0.014413268,-0.025904596,0.018562915,-0.025339851,-0.025413513,-0.022221478,-0.0028083774,-0.06506842,-0.022798501,0.036683854,-0.05745664,0.007022478,-0.04021965,-0.0051931962,0.027255073,0.040023215,0.018562915,0.0044043954,0.0024492734,-0.04756133,0.026984978,0.0029388212,0.0019090828,-0.011835086,0.0051962654,0.017752629,-0.009201656,0.026592111,0.012289337,0.0025444208,-0.022184648,0.027574277,0.0075319763,0.014609701,-0.00831157,-0.03123284,-0.023031764,0.022196924,0.02556084,-0.006703275,0.021141097,0.0016696801,0.030594433,0.0108651975,0.006242885,0.03069265,-0.012295475,0.013553874,0.008501864,0.0037046028,0.00755653,-0.014720195,-0.037518695,0.058684345,-0.005850019,-0.00036658533,-0.041029934,-0.0022513059,-0.024750553,0.009747986,-0.019090828,-0.001708046,-0.02401393,-0.0029296135,-0.00037962972,-0.031674813,-0.025781825,-0.000732787,0.023252752,-0.008532557,-0.03540704,0.009539275,0.012148151,0.035799906,0.02961227,0.005153296,0.03223956,-0.018734794,-0.024738276,0.016095225,-0.0049292394,-0.018354205,-0.030717203,0.022540681,-0.016684525,-0.014732472,0.0010550598,-0.035505258,0.027353289,0.00931215,-0.053724416,-0.0004903151,-0.0030247606,0.003670841,0.019066274,0.004827954,0.04797875,0.0023556608,-0.027377844,-0.012952298,0.0060648676,-0.0024247193,0.00926918,-0.014867519,-0.018071832,-0.0792607,0.006703275,0.027844371,0.045965314,-0.010638072,0.019631019,0.024725998,0.0025965981,-0.033663698,0.017777182,-0.05190741,0.014536039,0.0026625874,0.046505503,-0.0022927409,0.01662314,-0.0057149716,-0.0073846513,-0.045965314,-0.0013489419,0.04120181,0.008305431,-0.00053290115,0.014536039,0.0056443783,-0.004646867,-0.022651175,0.00885176,0.003753711,-0.017347485,0.009612937,0.020932388,0.033884685,0.020306258,-0.014057234,0.005540023,0.009846202,-0.00088471564,-0.01979062,-0.012755865,-0.03390924,-0.026493896,0.015100784,-0.0059605124,-0.016672248,0.003023226,-0.0051502264,0.035014175,-0.0007995435,0.025192527,-0.02196366,0.00047305046,-0.022233756,-0.003824304,-0.02217237,0.006574366,-0.0052300277,0.005730318,-0.0029173363,-0.009152548,0.009306012,-0.0012131269,0.026051922,0.020220317,0.031355612,0.013602982,0.017556196,-0.011497467,-0.03231322,0.031969465,-0.020981496,-0.04761044,0.047168463,-0.038058884,0.00097449165,0.03219045,-0.031625707,0.019520525,-0.0075381147,-0.014806135,-0.0008217957,-0.025143418,0.015321771,0.030422553,0.004993694,-0.039237484,0.019385478,-0.0020533383,0.014069511,0.008041474,0.029538605,-0.0037230183,-0.022344248,0.009072747,-0.020244872,-0.053577088,-0.013983571,-0.03383558,-0.005073495,-0.008164245,0.013369719,-0.02004844,0.025290743,-0.027844371,-0.01415545,0.0028129814,0.010601241,0.01850153,-0.03587357,-0.015837407,-0.020183487,-0.00868602,0.0017019074,-0.018636577,-0.009557691,0.0026411025,-0.032927074,-0.023584232,0.009637492,0.018992612,0.015628697,-0.020637738,0.00075081893,0.0068997075,0.0051962654,-0.019520525,-0.020281702,0.04785598,0.029636823,-0.06325141,0.06698364,-0.015100784,0.012283199,0.0026978839,0.031281948,-0.01975379,-0.000051506104,0.026395679,0.04994308,0.008409786,0.0055645774,-0.036020894,-0.013062792,0.015518203,0.00042624417,0.026690328,0.03958124,0.027451506,-0.0048248847,-0.04869082,0.049599323,-0.048371617,0.02037992,-0.008403648,0.007495145,0.007703855,0.011294895,0.009085025,-0.0023111566,-0.0013013683,0.027967142,-0.00931215,0.028482778,-0.017384317,0.050016742,0.0013474073,0.0241367,0.014597424,0.022945825,-0.0074460367,-0.008968392,0.008262461,-0.007458314,0.002200663,0.028458225,0.0031766891,-0.000023966642,-0.0018829941,-0.04839617,0.018059555,0.029882364,-0.0102390675,-0.021840889,0.016438983,0.026199246,-0.04247863,-0.009385812,0.010717873,0.0049016164,-0.03945847,0.03481774,-0.03506328,-0.032607872,-0.006463872,0.009091163,-0.022651175,0.037297707,-0.00057280157,-0.0040483605,0.011294895,-0.015346325,-0.022614345,0.032215007,-0.002324968,0.0052208197,0.013418826,-0.014941182,-0.0071882186,-0.05269314,-0.032927074,-0.0016926996,-0.014855242,0.03211679,-0.0072127725,-0.029906917,-0.008814929,0.036732964,0.006433179,-0.013455657,-0.015100784,0.031552043,-0.004959932,-0.013848524,0.05829148,-0.01815777,0.0193732,0.0015883446,0.0114544965,0.01758075,-0.012424384,-0.024382241,0.023670172,0.022626622,-0.004606967,0.007611777,-0.011264202,0.01632849,0.014241389,-0.0024400656,0.024910154,-0.004112815,-0.012387553,0.026493896,-0.037297707,-0.0062613008,-0.0026303602,0.052202057,-0.026984978,0.010460055,-0.00013351302,-0.0064577335,0.045867097,0.031257395,-0.016058395,0.039532132,-0.005779426,-0.0024032344,0.014278221,0.0027715464,-0.013504766,0.0054141833,0.0035173777,0.0008563249,-0.019618742,-0.0099260025,0.0213007,-0.003265698,-0.0036094557,-0.013983571,-0.04930467,0.003950144,-0.032165896,-0.037420478,0.03368825,-0.0074398983,-0.0055338847,0.040980827,0.020650014,0.010318869,0.037174936,-0.007274158,-0.024836492,-0.0074890065,0.03314806,0.0014648067,0.0061323913,-0.01352932,-0.024787383,-0.0043951874,-0.021472577,0.015714636,-0.025904596,0.026248354,0.027549723,-0.048666265,-0.039065603,-0.0062398156,-0.028875645,0.026272908,-0.05750575,0.0032718366,0.021374362,0.022835331,0.006789214,0.024087591,-0.0019075482,-0.0033424296,-0.0030370378,0.005917543,-0.001254562,0.014757026,-0.03570169,0.010392531,-0.0027884273,-0.02112882,0.0027838233,-0.01942231,0.031134624,0.024811938,-0.014757026,0.014413268,0.022638898,-0.0025873904,0.013627537,-0.015358602,0.053233333,0.027967142,0.019974776,-0.0024047692,0.019360924,-0.027083194,0.0034897542,0.04125092,-0.0016144334,-0.025953704,-0.0026717952,-0.0020072993,0.017556196,0.031257395,-0.004831023,-0.0034774772,-0.034179334,0.010834506,0.022638898,-0.03331994,0.0037905423,-0.01686868,0.015370879,-0.007845041,0.02526619,0.08097949,0.020060716,-0.030029688,0.033074398,0.0075995,-0.007562669,0.013897631,0.028040804,0.016991451,0.028507333,-0.010908168,-0.021865444,0.00094149704,0.007550392,-0.0049169627,-0.016340766,-0.0026994185,-0.015321771,0.021583071,0.0024477388,0.000024674013,0.019471416,0.0007301014,0.016930066,-0.01127648,-0.014732472,0.024689168,0.00048072363,0.008354539,0.010760843,0.0029633753,-0.007918703,-0.030422553,-0.014646532,-0.013750307,-0.00056397746,-0.06113976,0.0048555774,0.01394674,-0.051858302,-0.021669012,-0.03999866,0.009711155,-0.0042816247,0.012184982,-0.044663943,0.016696801,-0.0187839,-0.010288176,-0.013197839,-0.036732964,0.08368044,0.0013358976,0.0004991392,-0.022221478,-0.0053957677,0.013173285,-0.0042785555,0.015984733,0.007980089,-0.005156365,0.019766066,-0.00630427,-0.015088507,0.0035695552,0.016107503,0.032092236,0.040195093,-0.011479051,0.039654903,-0.009348981,-0.020527244,-0.04802786,-0.059764728,-0.0038856894,0.008630773,-0.024922432,0.031011853,-0.033761915,-0.024848768,0.030299785,0.031576596,-0.0004922334,-0.008360677,0.014278221,-0.00040552663,-0.01686868,-0.015776021,-0.012768142,0.009533137,-0.047536775,-0.024725998,0.010834506,-0.0057824953,-0.0027255074,-0.013553874,-0.0116570685,0.0051011182,-0.008728989,0.028826537,0.0019044789,0.016254827,-0.033393603,0.007967812,-0.013639813,0.01448693,0.005180919,0.0019075482,0.004103607,0.013283779,-0.019434586,-0.0074337595,-0.002413977,0.011184402,0.014916628,0.0072680195,0.00079570693,0.016709078,0.005245374,-0.03236233,0.015874239,0.030201567,0.0042693475,-0.02836001,0.0064454563,0.017752629,0.021705842,0.0076301927,0.016672248,0.018366482,-0.018071832,-0.002037992,-0.0057548718,0.0026886761,0.01791223,0.007734548,-0.008041474,0.022135539,-0.01260854,-0.03688029,-0.0025352128,-0.02154624,0.012326168,0.009698877,-0.009723431,-0.032828856,0.032043125,-0.017101943,0.017138775,0.018010447,-0.00075312087,0.0027193688,-0.00016353428,-0.0009169429,0.009336704,-0.013431104,-0.0052545816,-0.020183487,-0.02759883,0.011577267,-0.0032503516,-0.013848524,0.05156365,-0.013185563,0.010392531,0.010134713,-0.031699367,-0.024284024,0.0041281614,-0.018931227,0.052251168,-0.01691779,-0.0011287222,0.026027367,0.0018569053,0.021141097,0.029047525,0.0408335,-0.00041396712,0.0036861873,0.021767227,-0.005061218,0.003980837,-0.03056988,0.0186243,0.0017249269,0.025438068,-0.006525257,-0.021902274,-0.014241389,0.0030876806,0.010588964,-0.012504186,0.023093149,0.022467019,-0.02526619,-0.032288667,-0.038230766,0.024676891,0.0120622115,0.011736869,-0.006334963,-0.007274158,-0.027132303,-0.018022723,-0.029759593,0.015776021,-0.0050704256,0.012645371,-0.015309494,0.0109572755,-0.0013351303,0.028433671,0.001674284,0.017457979,0.0050673564,0.008962254,0.039654903,-0.027623385,0.0018354205,0.0067339675,0.028433671,-0.014167727,-0.025290743,0.008501864,0.04075984,-0.036561083,-0.001494732,0.009760262,-0.043657225,0.045155026,0.014081787,0.025978258,-0.004333802,0.03646287,0.02568361,-0.053773522,-0.0089377,-0.0032135204,-0.022810778,-0.020011608,-0.026174692,0.005546162,0.030127905,-0.016561754,0.019189045,0.019655572,-0.011178263,0.030938191,0.020441305,0.007654747,-0.026322016,0.004290832,0.036978506,0.010404808,-0.0046836985,-0.0032595594,-0.0076179155,-0.043902766,-0.01695462,0.020895556,0.0063226856,0.04373089,0.038770955,-0.038230766,0.01770352,0.032141343,0.009342843,-0.027549723,-0.028237239,-0.009987388,0.013431104,0.010472332,0.01686868,-0.028826537,0.02526619,-0.010275899,-0.0024538774,0.012510324,-0.017359763,-0.022184648,-0.015776021,-0.017838567,0.019520525,0.024271747,-0.034891404,-0.0036340097,0.0077591017,0.0034252997,-0.03437577,-0.0112335095,-0.007286435,-0.008814929,0.037224047,-0.048322506,0.050827026,0.02175495,-0.007832765,0.033049844,0.00085785956,0.048445277,-0.03570169,0.02676399,-0.012399831,-0.0016021563,-0.016205719,-0.030717203,0.055050336,0.0042263777,-0.017629858,0.045965314,-0.0420121,0.0009790956,0.01954508,0.062072814,0.005144088,0.020858726,0.02646934,-0.03766602,0.010681042,-0.008532557,0.026248354,0.04505681,0.0021592278,-0.04304337,-0.040268756,-0.001841559,0.028630104,0.0074521755,-0.02872832,0.03791156,0.01582513,0.016758187,-0.029047525,0.0159479,-0.018231435,-0.001987349,0.0022697214,0.012964576,0.0011686226,0.004981417,-0.023228196,0.023498293,0.0045455815,-0.022356527,-0.015248109,0.023584232,0.014609701,-0.020490414,-0.013381995,-0.013553874,-0.0048586465,0.012633095,0.00013821284,-0.03469497,0.048789036,0.032141343,-0.015260385,-0.019839728,0.0048033996,-0.01945914,0.016267104,0.01077312,-0.0066787205,-0.014536039,-0.0024124424,-0.021484856,-0.015763745,-0.009306012,-0.024505012,-0.037739683,-0.0060986294,-0.022651175,-0.012172705,-0.002263583,0.00317362,0.006887431,-0.01904172,-0.010171544,0.024652336,0.0041895467,0.042282194,0.029072078,-0.013517043,0.019225875,0.033982903,-0.020306258,0.044663943,0.0062858546]"
